a1cx,a1cy,b2x,b2y,a2pop,a3pop,temp,mxql,binaryClass
-0.114524,0.262271,0.438611,-0.158115,0.612832,1.232542,0.802292,6,
-0.11821,0.477272,0.358174,0.381025,1.145331,0.128528,0.167157,7,P
-0.419164,-0.463003,-0.304036,0.221422,0.953759,1.375303,0.798329,7,P
0.444351,-0.43158,0.144573,0.085815,0.028503,5.724507,0.204647,5,N
-0.483747,0.233732,0.166976,-0.334282,13.726035,5.344448,0.842929,8,N
-0.129228,-0.026983,-0.399075,-0.458042,3.293582,1.50356,0.564301,5,P
-0.023259,,-0.353709,-0.199749,1.384195,2.05344,0.526585,8,P
-0.375156,0.213058,0.257122,-0.276021,7.21497,0.948181,0.783142,8,N
0.041384,-0.434097,-0.090786,-0.262003,4.863432,0.488607,0.583608,7,P
0.269563,-0.054572,-0.247697,0.051473,3.689949,0.587055,0.703025,6,P
-0.04146,-0.321745,0.024117,0.115644,3.194154,0.363088,0.610667,5,P
-0.173307,-0.492722,-0.279917,0.083502,1.024921,1.50739,0.649735,5,P
-0.143628,-0.285972,-0.005206,0.283326,9.590462,2.558743,0.850223,5,N
0.360033,-0.260521,-0.198999,0.260841,2.671742,5.333405,0.613678,6,N
0.326053,-0.448419,0.309145,-0.498487,2.67855,0.945721,0.674398,7,P
-0.449462,0.109194,0.432642,0.231366,1.121754,2.103225,0.712302,7,P
0.313621,-0.426938,0.048083,-0.334887,4.400374,7.627594,0.806417,6,N
0.232355,-0.447143,0.13199,-0.338619,3.199729,1.293739,0.803049,8,P
0.446718,0.371972,-0.428168,0.211856,2.599864,1.794563,0.284003,6,N
-0.326061,0.220726,0.071145,-0.449037,1.997874,1.150796,0.728889,5,P
-0.142568,0.461916,-0.425358,-0.348784,5.423113,1.198217,0.671889,5,N
0.176704,0.493724,-0.133861,0.301464,4.494139,2.446603,0.445567,5,N
-0.389695,-0.270591,0.221428,-0.213552,2.06374,1.770827,0.735346,8,P
0.056477,0.226292,0.359076,-0.318244,0.42858,0.763492,0.7241,5,P
-0.461225,0.499977,0.385334,-0.162515,4.369108,1.252846,0.509934,5,P
0.382238,0.267429,-0.386614,0.031298,2.431747,1.212973,0.570877,8,P
-0.18847,-0.401281,-0.053165,-0.318479,2.398952,10.34512,0.474944,5,N
0.405553,0.117191,-0.229362,-0.079843,1.287484,1.870043,0.537007,8,P
-0.365248,0.004099,-0.046158,0.10804,2.92025,1.418012,0.827462,8,P
-0.157946,-0.099011,-0.487191,0.011524,0.966419,11.606553,0.337382,5,N
-0.445658,-0.120831,0.348876,-0.313937,0.414903,0.69043,0.906804,7,P
0.463168,-0.368114,0.237916,-0.026939,0.239588,7.839645,0.226497,8,N
-0.051164,0.009037,-0.427881,0.474542,3.051311,1.180994,0.213282,6,N
0.366726,-0.137009,-0.325019,-0.235716,13.97445,0.996953,0.216608,6,N
-0.49459,-0.249533,-0.234822,0.376898,7.442448,0.328758,0.6605,6,N
0.317757,-0.234171,0.161768,0.17951,1.290405,1.076501,0.346635,5,P
0.436242,-0.301193,0.305787,0.367557,3.459383,4.638276,0.379722,5,N
-0.478825,-0.279021,0.222585,-0.365409,4.635019,0.974042,0.496577,5,P
-0.338289,-0.374958,0.114362,-0.487732,0.870669,7.188715,0.942531,8,N
-0.161058,0.078693,0.469078,0.376757,1.215426,1.020552,0.645266,7,P
,0.048028,-0.112326,-0.281841,3.540361,4.306085,0.725677,7,N
0.216626,-0.140546,0.169006,-0.364999,1.022845,0.261057,0.617872,7,P
-0.287975,-0.240288,-0.394954,-0.017747,6.382907,1.103219,0.70742,8,N
-0.417534,-0.170053,0.238795,0.075374,0.721801,0.313022,0.775198,8,P
0.070069,-0.3626,-0.271123,-0.354884,2.597778,1.538765,0.880075,8,P
0.37525,-0.054177,0.074717,-0.136815,1.545919,0.049566,0.828243,6,P
0.294277,-0.32914,-0.24005,0.04875,4.671492,0.632678,0.484614,7,P
0.414967,-0.362619,0.13913,-0.181855,1.930904,5.213114,,6,N
-0.251282,-0.452048,-0.084905,-0.154872,1.436371,7.281779,0.478097,5,N
-0.374654,0.436225,0.045568,-0.338968,2.737445,1.80354,0.69935,7,P
0.037661,-0.291786,-0.405457,-0.009801,2.010677,4.339019,0.477823,5,N
-0.29154,0.379816,0.467084,-0.219602,8.763812,1.216854,0.474932,7,N
-0.19175,0.349947,0.036878,0.280769,3.450956,2.469171,0.273238,6,N
0.1692,0.161039,0.200083,0.119431,4.514853,3.66179,0.61012,7,N
0.106103,-0.076018,-0.276646,0.012902,1.289615,0.181547,0.779222,6,P
0.202147,-0.084661,0.060534,0.29376,3.271239,5.519938,0.629949,6,N
-0.173835,0.289924,,-0.396295,3.810631,0.025656,0.425334,5,P
-0.24922,0.30628,0.146803,0.193452,1.304327,10.691977,0.425843,6,N
-0.244072,0.111041,-0.341511,0.2867,0.227847,3.389716,0.583544,5,P
-0.264001,0.097141,0.227395,-0.115063,0.705238,2.771566,0.296282,6,P
-0.478969,-0.386365,0.336108,0.484709,1.157702,0.45144,0.559533,5,P
-0.332822,-0.187407,-0.450938,-0.462216,0.941117,0.374056,0.571572,5,P
-0.469708,-0.287839,-0.363021,-0.159115,4.313405,15.970302,0.899257,5,N
-0.493487,-0.107969,0.021231,0.335281,2.053348,0.006377,0.594435,8,P
-0.37805,-0.223371,0.071698,-0.34504,3.983014,4.470933,0.927327,5,N
-0.376169,-0.455057,0.420844,0.149542,1.471837,0.453731,0.658216,6,P
0.283086,-0.266322,-0.215337,-0.097639,0.189773,2.614066,0.3363,6,P
0.459319,0.355084,0.022606,-0.449252,0.062029,15.78242,0.506411,8,N
-0.43515,0.191326,0.071933,0.06713,1.942407,1.750298,,8,P
-0.433053,0.230028,-0.330284,-0.339572,5.146622,4.001216,0.865159,7,N
0.270262,0.419665,0.315712,0.283596,5.453944,1.290466,0.931052,6,P
-0.24441,-0.344711,0.375832,0.069452,0.796124,3.902359,0.657458,8,P
0.108551,0.181095,0.072377,-0.435255,2.302732,3.010007,0.660706,8,P
0.393124,-0.252728,0.468524,-0.078907,4.37701,3.157328,0.938605,5,N
-0.149037,-0.391501,0.301657,0.415675,2.256504,5.217183,0.408414,7,N
-0.406415,-0.176414,0.223334,0.113303,4.942897,4.543924,0.32737,5,N
-0.438657,-0.446444,0.066271,0.237592,4.472795,6.466468,0.482113,6,N
-0.438472,-0.099879,-0.480687,0.230667,0.222518,3.962941,0.546521,8,P
-0.351559,-0.000578,0.059974,0.131389,0.421475,0.505284,0.700814,6,P
-0.265701,-0.059278,-0.496972,-0.211412,0.656005,0.032506,0.409846,5,P
-0.10625,0.357068,-0.363881,-0.26068,3.977952,1.858973,0.367568,5,P
0.466087,0.238488,0.109951,-0.127377,1.140606,4.201993,0.72982,7,P
0.10182,-0.048257,-0.491882,0.117842,1.626048,0.719615,0.520741,5,P
-0.348386,-0.080695,0.454715,-0.137999,5.212648,4.396224,0.971189,7,N
-0.334214,-0.389498,0.465454,-0.118502,1.938328,4.445264,,7,P
0.347707,0.045889,-0.196036,-0.081763,0.45616,1.830788,0.464371,8,P
0.191613,-0.466998,0.230663,0.321507,1.600322,6.070833,0.590768,6,N
0.330773,0.252136,0.020548,-0.467275,4.793457,8.059408,0.415816,5,N
-0.159759,-0.129748,0.178689,-0.148368,2.657868,3.494087,0.620603,7,N
0.41289,0.038295,-0.398858,-0.351382,3.063786,0.332336,0.123681,7,P
-0.301356,-0.245427,0.205012,0.199236,2.005172,5.157913,0.82434,7,P
-0.083073,0.059478,-0.003442,-0.097957,5.775224,0.451157,0.563469,7,P
0.453928,0.418192,-0.249999,0.410423,3.042172,0.824184,0.618084,5,P
-0.019933,0.430482,0.102052,0.412771,0.12735,0.26623,0.39161,5,P
0.122272,-0.385694,-0.009081,0.167396,0.822851,7.670995,0.687898,5,N
0.195725,0.297705,-0.27383,0.08735,0.229021,0.742337,0.853477,5,P
0.030571,0.222085,0.229939,-0.082179,4.95835,0.433034,0.864216,5,P
0.03107,0.295431,-0.061749,0.016082,7.292741,0.310796,0.679052,8,N
-0.082248,-0.012471,0.381545,0.017419,4.564075,2.176479,0.671882,7,N
0.228958,0.37599,0.180524,-0.357338,10.085605,6.420874,0.498519,5,N
-0.00018,0.435468,-0.389041,0.461296,7.867071,0.151417,0.853232,7,N
-0.496426,-0.190693,-0.289589,0.177381,3.500002,0.20344,0.458465,7,P
0.305294,-0.120241,-0.257091,-0.050528,4.65657,9.903154,0.886353,6,N
0.04314,0.00849,0.486438,-0.225291,1.318835,2.165692,0.376881,8,P
-0.314146,-0.019453,-0.487028,0.382309,1.123649,1.919645,0.685703,7,P
-0.209629,0.244327,-0.431564,0.404047,0.244334,8.303498,0.806932,7,N
0.176844,-0.211754,0.032176,0.23412,2.790541,1.948406,0.616645,6,P
0.027555,0.310973,-0.087905,0.442677,5.150668,7.715074,0.580604,8,N
-0.356934,-0.266226,-0.472295,-0.284921,3.138619,8.013901,0.929559,8,N
-0.272214,0.044328,0.039628,-0.035558,1.29897,5.51335,0.347563,8,N
0.27064,0.115217,0.405912,0.193646,0.809525,11.420173,0.853272,7,N
-0.121147,-0.387105,0.296892,-0.417834,0.822135,3.188104,0.766853,5,P
0.393007,0.14069,-0.333628,0.221831,2.52636,2.557013,0.310025,5,N
-0.156005,-0.370462,0.077331,-0.417614,1.885231,0.408366,0.691759,7,P
-0.208097,0.401605,0.274053,-0.16434,1.028289,3.348427,0.153194,6,P
0.433854,-0.440598,-0.262203,-0.007961,2.307123,2.501664,0.296136,7,P
-0.283519,0.046968,-0.000445,0.481012,2.182719,0.876903,0.521631,5,P
-0.023721,-0.436304,0.296166,-0.244256,1.693211,5.417504,0.826338,8,N
-0.246738,-0.297167,-0.060764,0.173727,9.150753,3.312863,0.979614,8,N
-0.123478,0.176571,-0.325529,0.380877,0.933592,2.002699,0.54021,6,P
-0.431038,-0.263867,-0.351189,0.113828,0.035245,2.511251,0.339002,7,P
-0.36052,0.205028,0.497345,0.490577,0.495637,0.800329,0.55687,7,P
-0.456532,-0.206571,0.068992,0.195812,7.602242,0.182035,0.834969,7,N
-0.349787,0.353811,0.142033,0.093014,2.762197,6.125661,0.69554,5,N
0.053792,-0.344998,0.191698,0.075022,0.683825,1.747745,0.256779,7,P
0.442217,-0.311099,-0.013789,-0.18185,1.413358,5.430886,0.706507,5,N
0.449632,0.37577,0.117185,-0.080883,5.159222,5.115909,0.613199,5,N
-0.403887,0.141191,0.286259,-0.127599,0.052235,1.092036,0.51799,5,P
0.194544,-0.262674,-0.116441,0.39026,3.98887,2.422138,0.821057,5,P
-0.005671,0.146101,-0.162877,-0.230731,0.984573,1.155485,0.572398,7,P
0.228267,0.038749,0.422804,-0.428267,4.456331,0.233754,0.158805,6,P
-0.126061,-0.010161,0.203053,-0.134533,2.530517,3.168152,0.4858,5,P
0.456366,0.404363,-0.435527,-0.103905,1.869619,2.230076,0.791174,5,P
-0.178271,-0.262355,0.223596,-0.083484,1.045772,0.636843,0.71458,8,P
0.295554,-0.179862,-0.238291,-0.447177,3.072675,1.4021,0.437632,7,P
0.194028,-0.367782,0.314473,-0.288149,2.813604,10.563443,0.887977,8,N
0.205526,-0.364206,0.141209,-0.120623,1.312214,1.412808,0.756999,6,P
0.421035,-0.324814,-0.396669,-0.162293,3.212073,4.396216,0.45389,6,N
0.127167,0.383014,-0.149351,-0.02346,0.847018,1.060544,0.853364,7,P
0.467606,0.35914,-0.153787,-0.32038,0.361829,7.789455,0.93839,6,N
-0.417074,-0.257915,-0.072984,-0.297761,1.924722,3.009659,0.694536,5,P
-0.370703,0.177555,-0.360006,-0.219421,7.628582,2.268687,0.615061,7,N
0.421008,-0.369245,0.156809,-0.311944,3.013596,1.759208,0.224392,7,P
-0.153429,-0.292273,0.220175,0.353442,0.219856,2.406088,0.869464,6,P
0.0025,0.002284,-0.441704,0.090527,0.043226,1.062997,0.615989,8,P
-0.000963,0.257996,-0.103229,-0.262572,0.786713,2.351038,0.874128,5,P
0.363189,-0.01019,0.498714,-0.412369,0.530611,2.780688,0.795407,8,P
0.122714,-0.339796,-0.471587,-0.448036,2.366574,,0.551922,5,P
0.466787,0.266274,-0.138809,0.302531,6.336146,3.485933,0.765339,7,N
-0.416498,-0.356587,0.230423,-0.048166,2.404233,1.16424,0.81276,8,P
0.333227,0.467926,0.261674,-0.323769,5.219332,2.799559,0.811713,5,N
-0.265525,0.170544,0.092313,0.428816,1.55241,0.097794,0.773308,6,P
0.189499,0.275087,-0.363658,0.173716,0.876191,15.919958,0.476465,8,N
-0.224323,-0.068303,-0.368232,0.332127,4.273102,2.071692,0.893933,5,N
0.356198,0.086776,-0.408306,-0.398688,1.762254,2.913008,0.68242,5,P
-0.336405,-0.000279,-0.125752,0.43442,1.83771,1.826135,0.431844,5,P
0.436602,-0.315561,0.113966,0.057529,0.163731,0.915237,0.52349,6,P
-0.210489,0.418443,-0.30985,0.437108,0.559565,3.580103,0.876149,6,P
0.416387,0.342922,0.28968,0.17348,1.58223,0.852059,0.416317,5,P
0.431253,0.11974,0.357682,-0.422752,1.007874,2.496287,0.21375,5,P
-0.459036,0.244488,-0.319272,0.249762,1.978618,11.041998,0.789891,8,N
-0.318109,-0.490881,-0.321694,0.114887,0.609407,5.524746,0.472962,5,N
0.24833,-0.246703,-0.00123,-0.205288,4.384328,3.211126,0.889991,7,N
0.314667,-0.411825,0.314604,0.299926,2.724713,6.360577,0.195343,6,N
-0.104559,-0.472633,-0.09804,0.48546,2.675187,1.997211,0.694983,5,P
-0.287806,0.241346,0.138504,-0.371663,0.263755,0.206323,0.411336,6,P
-0.304902,-0.255987,0.499711,0.280495,2.43705,1.303461,0.537418,8,P
0.011268,-0.093612,,-0.156141,3.808669,0.07204,0.585435,5,P
-0.193285,-0.325085,-0.179012,0.247013,3.060802,0.340707,0.681481,5,P
-0.22095,0.16066,0.072665,-0.021373,0.416813,0.325999,0.288943,5,P
0.439952,-0.028899,0.232325,0.092999,2.198142,2.321707,0.798879,8,P
-0.018695,0.442006,-0.416888,-0.469281,0.591692,2.946183,0.619074,8,P
0.255335,0.325796,0.316844,0.19031,1.126996,0.751295,0.779668,5,P
0.030215,0.295562,0.108894,-0.451053,0.351662,0.330097,0.777967,8,P
-0.174231,-0.036078,-0.22535,0.142006,2.87601,1.824219,0.350452,8,P
0.086815,-0.10707,0.349673,-0.37049,1.155411,2.288254,0.615525,5,P
0.329637,0.250525,-0.262449,0.201283,0.008362,2.608652,0.873472,6,P
-0.416552,0.324589,-0.001993,-0.304637,0.680757,0.613689,0.827543,8,P
-0.361971,0.145112,-0.110157,-0.28045,0.669888,0.635564,0.432339,8,P
-0.467457,-0.304704,-0.181623,-0.145391,13.289932,1.296707,0.705014,7,N
-0.269943,-0.163425,0.292286,0.387126,0.09016,5.548948,0.695914,8,P
0.479097,0.495361,,-0.287277,3.818269,8.985509,0.921079,7,N
-0.34013,-0.292195,0.343313,-0.476167,1.13262,3.337139,0.79262,7,P
0.231261,-0.069577,0.374373,-0.437515,0.200813,0.784969,0.697136,5,P
-0.308051,0.308447,0.225765,-0.413968,0.482799,4.617627,0.68108,8,P
0.257679,-0.236551,0.022824,0.379165,2.239831,3.933615,0.449784,8,N
-0.367463,-0.442445,0.19949,0.278414,0.804951,0.433232,0.802936,8,P
0.366112,-0.460824,0.025601,-0.425683,3.958652,0.602557,0.751531,6,P
0.39408,-0.446041,0.387662,0.101762,6.087932,10.101945,0.726327,7,N
-0.070121,-0.212098,-0.066605,-0.138223,3.380401,0.33535,0.591426,7,P
0.31691,-0.227339,0.010661,-0.233819,14.551965,4.811229,0.450398,5,N
0.358395,-0.489952,0.32157,0.464318,12.212217,0.226238,0.391036,5,N
-0.096497,-0.253513,-0.379369,-0.435834,2.820558,3.116184,0.494618,7,P
-0.48368,0.41717,0.28607,-0.150649,1.08654,1.52293,0.234286,7,P
-0.104544,0.198066,0.210056,-0.380963,8.511229,0.372138,0.391153,5,N
0.436496,0.03992,-0.077917,-0.058492,0.292332,4.116438,0.703865,7,P
-0.467398,0.278664,-0.315667,0.035125,5.826054,1.353846,0.450382,5,N
0.189217,0.209024,-0.338266,0.173177,1.135711,3.21259,0.595937,5,N
-0.456369,0.077539,0.075335,-0.000397,4.533847,0.074597,0.751559,8,P
0.42048,-0.146046,0.13245,-0.241715,3.448031,1.389527,0.487262,5,P
-0.070622,-0.354102,0.033075,-0.175612,0.126724,0.279532,0.927776,5,P
-0.251365,0.203159,-0.472948,-0.411488,1.626117,1.78166,0.8225,5,P
0.256723,0.102986,-0.292937,0.065529,1.528885,4.165005,0.596284,5,P
0.448843,-0.330786,0.384145,-0.292165,0.324265,3.017089,0.466927,7,P
0.05258,0.485022,-0.168477,-0.166832,0.308727,2.19079,0.394088,7,P
-0.38709,0.376492,0.179661,0.249598,2.982516,1.285023,0.671921,7,P
0.41548,0.054813,-0.486796,0.205351,0.769587,2.870354,0.69213,8,P
-0.197085,0.250776,0.322228,-0.463296,1.127232,1.186158,0.242024,7,P
0.331292,0.431731,0.06806,0.056094,9.235616,0.822126,0.894445,5,N
-0.340575,-0.261805,-0.30331,-0.274643,5.353214,5.293552,0.689793,6,N
0.233538,0.088794,0.132598,0.306197,0.657545,4.801547,0.720709,5,P
-0.461267,-0.277683,-0.126038,-0.116316,5.2818,1.65585,0.427303,8,N
0.28695,-0.182963,-0.109814,0.303292,2.349705,,0.670085,6,N
0.492644,0.181571,0.311796,0.142215,3.443037,0.943693,0.282368,8,P
0.290552,-0.140735,0.437305,0.329645,1.856771,1.97799,0.336371,7,P
-0.169355,0.108819,0.031499,-0.013373,0.428107,1.822677,0.827448,5,P
-0.464324,0.499391,0.481687,0.175829,0.981082,6.833809,0.227634,5,N
-0.062953,0.00175,-0.193808,0.080287,0.615676,5.426511,0.828898,8,
0.480982,0.229617,-0.359637,-0.080797,2.713309,0.151476,0.76983,5,P
0.269192,0.019152,-0.395022,0.27849,0.601191,3.833558,0.726434,6,P
0.104103,-0.239224,0.318268,0.122799,0.733203,0.679959,0.858081,8,P
-0.443348,-0.479242,0.089906,-0.275134,0.59897,2.907147,0.908367,5,P
-0.049689,0.104188,0.12293,0.389564,3.294213,0.491002,0.617564,6,P
0.362744,-0.216386,0.086687,0.21124,0.580322,0.008453,0.763987,8,P
0.237002,-0.461247,0.10854,0.056994,1.177251,1.434159,0.484478,5,P
-0.183859,,0.327198,-0.001238,1.38615,0.354266,0.762848,8,P
-0.391727,-0.326522,0.24351,0.307622,1.391126,2.551525,0.373811,7,P
-0.279871,0.006958,-0.086551,0.41822,1.87688,8.127475,0.500311,5,N
0.062116,0.27175,0.244395,-0.203154,0.592134,4.778569,0.808259,5,P
-0.2272,0.025888,-0.300356,0.426881,3.128015,1.459006,0.914369,8,P
-0.244057,0.060812,-0.073757,0.45834,1.057145,1.486217,0.72748,6,P
-0.488153,0.137635,0.237783,-0.248882,2.234886,1.090279,0.31742,6,P
0.271728,0.371121,0.031177,-0.112864,3.123966,0.240168,0.184113,8,P
-0.399792,-0.258076,0.289992,0.176655,8.677639,5.293098,0.653011,7,N
-0.139468,-0.227194,0.033498,-0.18224,4.362581,0.312689,0.699797,8,P
0.45424,-0.03296,0.192611,-0.422685,0.985603,6.258685,0.226649,7,N
0.321005,0.21142,-0.472767,0.463809,1.447064,5.443936,0.715435,8,N
-0.450096,-0.246784,0.430587,0.385706,3.027783,2.960852,0.770747,8,P
0.255452,0.073196,0.362574,0.456232,0.933134,2.946002,0.86205,7,P
-0.389244,-0.450861,0.395239,-0.405601,1.028662,2.963601,0.4659,5,P
0.004632,0.180479,-0.115841,0.195054,1.212348,2.040424,0.604765,6,P
0.128891,0.298193,0.06217,-0.42216,6.673429,0.500554,0.56125,6,N
0.41706,-0.062663,0.28876,-0.310525,4.580841,5.597193,0.838934,6,N
0.17878,-0.355959,0.430741,-0.192785,4.826293,1.930289,0.558912,8,N
0.24128,0.450288,-0.44015,0.455674,6.81088,1.015403,0.751056,7,N
-0.113786,0.188943,-0.209332,0.065189,0.43985,8.526409,0.701963,7,N
-0.030965,-0.008054,-0.104654,0.11207,5.745795,1.636903,0.283684,8,N
0.139822,0.304021,-0.338051,0.353542,0.666255,0.533817,0.823653,7,P
0.358216,0.281401,-0.424623,0.446914,1.300277,1.815545,0.288972,5,P
0.397234,0.29962,0.371992,-0.246711,0.420968,5.733682,0.791293,5,N
0.407071,0.408578,-0.49439,0.103622,1.624543,2.604618,0.303296,8,N
0.298616,-0.413762,0.096619,-0.260662,0.133062,1.324966,0.795297,6,P
-0.365464,-0.336285,-0.124447,0.072478,3.647528,3.974392,0.459901,5,N
-0.240251,0.311444,-0.352337,-0.231755,2.225656,2.625736,0.813622,7,P
0.259749,-0.270738,0.346094,-0.249506,1.051863,3.493478,0.57343,8,P
-0.168567,-0.377846,0.139988,-0.313691,2.830255,0.741123,0.72789,6,P
-0.187747,-0.388566,0.291927,0.420539,2.567729,9.087842,0.641094,5,N
0.353957,0.196474,-0.21306,0.106476,2.612341,7.082347,0.758879,7,N
-0.211255,0.416262,0.025388,-0.118275,0.721887,8.030957,0.435021,5,N
0.417124,-0.018147,0.471461,-0.09918,5.302439,2.730096,0.572676,6,N
-0.371257,-0.010152,-0.376758,0.073987,0.591968,6.442066,0.894435,8,P
-0.097241,0.121074,0.221198,0.232316,5.525552,1.202141,0.958702,5,P
0.10266,0.034178,0.115038,0.302791,6.004028,1.41287,0.528917,7,N
-0.184726,-0.039632,-0.335274,-0.36127,0.341776,0.562964,0.139699,6,P
-0.076374,0.443816,-0.39891,0.218552,2.304867,1.007913,0.636719,7,P
-0.313195,-0.171599,-0.412235,-0.4429,1.365918,0.550403,0.830856,8,P
0.401156,-0.056281,-0.420847,-0.363008,1.937333,1.369794,,8,P
0.373758,-0.135663,0.103328,0.010316,11.580586,0.696825,0.670965,5,N
-0.421984,-0.421042,0.481212,-0.419811,5.773014,0.875521,0.30032,7,P
-0.17101,-0.273403,-0.49958,-0.348919,1.817495,1.200401,0.680647,6,P
0.223888,-0.38801,-0.066545,0.233695,1.898446,0.003189,0.272565,5,P
0.301689,-0.262245,0.082394,-0.264938,0.182589,2.91405,0.78047,8,P
-0.058337,-0.396546,0.191592,0.214687,5.195519,0.684427,0.701881,7,P
0.420719,-0.004974,-0.287905,-0.307282,0.177518,0.78601,0.653163,8,P
-0.19646,0.313397,-0.215692,-0.257786,0.650094,1.025277,0.438545,6,P
-0.26396,0.332876,0.217463,0.067189,4.682316,2.389007,0.564956,5,N
0.405817,-0.019645,0.287255,,0.508819,1.260905,0.916376,5,P
0.485923,0.02317,-0.187845,0.472966,6.794802,0.912292,0.678655,5,N
0.054486,-0.447159,0.090039,-0.069889,12.034201,4.792417,0.942802,7,N
-0.340291,0.111112,-0.060043,-0.234217,1.628741,5.953013,0.583034,7,N
0.486563,-0.333064,-0.370872,0.054701,1.725611,7.931642,0.48546,5,N
0.414567,-0.348833,-0.407734,0.174812,6.298058,0.340634,0.682092,6,N
-0.37388,0.045732,-0.413067,-0.174035,6.606302,1.221444,0.708592,7,P
0.394966,0.101368,0.474946,0.156468,1.990228,1.235489,0.652356,5,P
-0.039451,0.182008,-0.113222,0.498566,4.749323,7.386889,0.574377,5,N
0.077345,0.436414,-0.487614,0.024332,7.737996,1.563103,0.692539,6,N
0.020416,-0.312707,0.155174,0.100762,0.299267,2.612886,0.797762,5,P
-0.314308,-0.272001,-0.313715,-0.397721,3.130626,5.319252,0.667502,5,N
0.017144,-0.271571,-0.215298,-0.116993,2.500567,4.232985,0.727018,7,N
-0.072321,0.291463,-0.145844,0.095023,6.762197,0.656044,0.56556,6,N
-0.104554,-0.0521,0.322724,-0.268429,3.988958,1.965316,0.237162,5,P
0.059497,-0.389,-0.094915,0.346622,1.482856,5.386532,0.83745,8,P
-0.000819,-0.388354,-0.286143,0.174186,1.423516,0.201447,0.213712,5,P
0.331887,0.05986,0.18845,-0.039773,5.360176,7.058147,0.617691,6,N
0.30005,0.283327,0.047057,-0.232242,0.149758,7.52306,0.810755,5,N
0.029568,0.452524,0.300876,0.2842,2.219371,0.972844,0.713599,6,P
-0.198306,-0.256182,-0.26284,-0.340336,5.473889,2.960736,0.755738,7,N
,-0.052072,-0.380573,-0.245349,3.533026,2.70818,0.545326,8,N
-0.239193,-0.452816,-0.035975,0.182647,2.615695,3.505929,0.49963,7,P
-0.447696,0.13767,-0.125133,-0.149902,1.141256,1.567939,0.733446,6,P
-0.164028,-0.361177,-0.213145,-0.05994,8.934692,3.764768,0.565346,8,N
-0.167464,-0.200315,-0.136176,0.008829,4.214212,7.533187,0.743906,5,N
-0.193658,0.437526,0.333793,-0.004606,8.899399,29.6811,0.220436,8,N
-0.080681,0.106088,0.193076,-0.318016,9.883444,0.219615,0.574763,7,N
0.374568,-0.314229,-0.302487,-0.002986,1.767259,2.346619,0.853395,5,P
-0.38003,0.223047,-0.145514,0.229973,1.012421,2.532215,0.865113,8,P
0.020014,-0.490122,-0.359851,-0.325817,1.557426,0.864333,0.345729,6,P
0.44728,-0.256309,0.033665,-0.195562,0.803002,0.941304,0.551445,5,P
0.364925,0.123292,0.080468,-0.113824,2.735692,4.067558,0.819509,8,P
0.182459,0.214999,-0.448852,-0.010972,0.551105,3.651709,0.310993,6,N
-0.093472,-0.493967,-0.25683,0.427539,3.460418,0.614066,0.622379,8,P
-0.22535,-0.095757,-0.415685,0.336024,3.64874,3.890062,0.716694,6,N
0.204611,0.056615,0.385591,0.428055,0.961928,4.167332,0.600424,8,P
-0.255894,-0.314342,0.277271,0.173743,2.332284,2.625761,0.811239,7,P
0.156079,-0.134708,-0.15161,-0.008019,1.782918,0.751034,0.385976,7,P
0.477719,-0.189796,0.126438,0.361256,1.284907,6.961004,0.790656,6,N
-0.124066,0.313887,0.423934,0.312766,0.076616,0.739485,0.565236,8,P
0.196783,0.398641,-0.304188,0.202049,1.142389,1.96009,0.690284,5,P
0.116689,0.212588,-0.267958,-0.159687,3.578962,0.828867,0.734445,8,P
0.179304,-0.213768,0.118868,-0.432921,1.973635,2.69874,0.740861,6,P
0.389209,0.223234,0.126802,-0.13455,2.759557,0.124529,0.814665,7,P
0.452911,0.0771,-0.405492,-0.080013,0.099086,0.481793,0.64151,8,P
-0.296676,0.075629,0.379781,0.342391,6.60771,0.09918,0.479708,5,N
0.475107,-0.417136,-0.22013,0.185193,3.375636,0.166002,0.638574,6,P
-0.228182,0.196834,-0.248943,-0.15565,0.618022,1.965002,0.790974,7,
-0.312041,-0.350503,-0.362997,0.285968,8.264362,2.805756,0.381826,8,N
0.475368,-0.116963,0.146245,0.419817,2.334701,2.162072,0.698346,7,P
-0.287588,0.262478,0.100845,0.173733,3.858459,0.177267,0.426001,8,P
-0.059019,0.351125,0.402373,-0.307714,0.335498,12.463956,0.281695,8,N
0.234725,-0.294137,-0.138236,-0.30268,1.554522,6.574951,0.595779,6,N
0.001553,-0.439977,-0.249641,0.033784,4.510162,3.855024,0.729859,7,N
-0.243648,0.464709,-0.074882,-0.336491,1.060805,0.317868,0.465389,8,P
-0.33147,-0.184575,-0.187512,0.044372,0.858202,1.125513,0.375309,6,P
0.481323,-0.240832,-0.354272,0.106998,0.223043,0.659413,0.90882,8,P
-0.088917,-0.218418,-0.070109,-0.131363,0.574717,2.156013,0.914361,8,P
0.046127,0.206723,0.304672,0.188377,9.721874,2.948323,0.669159,6,N
0.167039,0.30042,0.338618,-0.141165,0.309332,7.888751,0.709385,5,N
-0.321589,-0.089163,-0.16349,0.014481,1.327794,2.781782,0.390629,6,P
0.19841,0.090226,-0.183897,-0.150857,0.906296,0.562056,0.525838,5,P
0.049229,-0.37912,-0.117633,-0.244459,1.252198,0.1746,0.389462,6,P
-0.050718,0.006529,0.031271,-0.475227,1.542105,0.442457,0.433365,5,P
